src_ip,dst_ip,src_port,dst_port,protocol,flow_duration,pkt_count,pkt_size_avg,bytes_sent,bytes_received,conn_count_last_10s,same_dst_count,srv_serror_rate,dst_host_srv_count,dst_host_same_srv_rate,is_malicious,attack_type,country_src,country_dst,entropy,flow_id,honeypot_flag
152.239.206.176,143.53.147.14,20842,6422,ICMP,6843,362,799,12484,19211,38,5,0.81,17,0.6,0,Normal,India,Russia,0.5,1128,0
62.213.118.255,70.100.94.98,41036,5023,UDP,2913,927,1456,7673,549,21,29,0.03,19,0.9,0,Normal,Germany,Germany,0.173,1129,0
74.90.75.248,230.158.96.6,51112,7652,UDP,8915,481,1368,426,18200,3,12,0.35,44,0.03,0,Normal,Russia,USA,0.465,1130,0
35.72.131.4,119.14.165.96,6413,2614,UDP,9856,816,117,46969,9087,43,7,0.06,8,0.1,0,Normal,India,China,0.917,1131,0
244.229.231.201,13.111.231.199,5334,7023,UDP,6027,799,807,3418,49882,47,19,0.77,41,0.78,0,Normal,UK,Russia,0.894,1132,0
250.181.128.53,101.143.98.190,22926,4729,TCP,3678,392,232,18711,36474,43,29,0.93,34,0.38,0,Normal,Russia,China,0.666,1133,0
86.97.11.111,41.4.67.29,30532,7152,UDP,2222,342,340,33611,47076,16,11,0.24,23,0.24,0,DDoS,Germany,Russia,0.365,1134,0
86.233.165.202,236.165.37.3,32861,4676,UDP,5743,209,411,46655,2543,36,1,0.72,29,0.61,0,Normal,USA,Russia,0.719,1135,0
30.51.5.67,232.179.35.175,13799,2193,UDP,3289,821,223,38236,5292,22,7,0.76,18,0.57,0,Normal,Germany,UK,0.939,1136,0
181.218.162.245,246.209.208.33,37209,5277,UDP,526,550,1434,41510,20369,30,23,0.55,8,0.97,0,Botnet,Russia,Germany,0.161,1137,0
121.149.69.20,187.171.200.86,57366,7757,ICMP,2491,722,78,40766,46793,3,25,0.55,44,0.9,0,Normal,Germany,China,0.626,1138,0
232.54.23.199,116.168.207.121,33334,2967,TCP,8935,475,819,25542,5636,37,2,0.74,49,0.74,0,DDoS,China,India,0.974,1139,0
50.14.98.61,220.48.44.156,40026,685,ICMP,9992,595,750,30399,36829,48,28,0.7,30,0.72,0,Normal,Russia,Russia,0.139,1140,0
114.75.37.226,195.196.48.63,49445,7597,ICMP,6114,141,1396,19095,13878,40,16,0.77,32,0.63,0,DoS,India,UK,0.954,1141,0
67.69.56.89,227.84.148.206,40985,2863,TCP,9473,155,118,40894,33497,27,4,0.39,30,0.41,0,Normal,India,UK,0.811,1142,0
253.68.183.190,54.71.161.21,2706,5037,UDP,9496,289,876,12230,5534,13,28,0.92,46,0.6,0,SQL Injection,USA,China,0.787,1143,1
251.108.210.209,176.78.149.48,13764,806,ICMP,3145,303,1305,33523,36648,26,22,0.37,8,0.75,0,Normal,China,Russia,0.94,1144,0
194.222.154.189,69.103.125.25,31113,4624,UDP,8884,825,94,15612,29852,17,1,0.37,27,0.31,0,Normal,India,India,0.513,1145,0
195.33.95.228,40.62.200.80,7334,1023,TCP,8376,853,528,6792,30014,31,21,0.56,33,0.96,0,Normal,China,India,0.969,1146,0
2.27.51.78,116.238.248.42,53449,2816,ICMP,723,964,1173,13683,29049,6,15,0.2,39,0.36,0,Normal,India,Russia,0.262,1147,0
233.232.142.74,190.122.113.244,41325,6959,TCP,4991,557,1334,30609,16022,18,3,0.07,15,0.06,0,Normal,China,China,0.784,1148,0
45.32.109.136,117.236.207.18,19944,410,TCP,5719,841,670,43675,10387,7,1,0.69,30,0.04,0,Normal,UK,China,0.687,1149,0
17.176.80.22,188.61.202.125,48490,1028,ICMP,2627,100,703,47705,23207,14,17,0.12,4,0.56,0,Normal,Germany,China,0.56,1150,1
71.81.241.205,28.83.183.22,25657,94,UDP,1462,528,925,4232,5146,10,2,0.62,33,0.77,0,Normal,Germany,China,0.976,1151,0
114.103.225.214,75.203.66.163,51329,2159,ICMP,7086,838,843,2983,32952,11,9,0.05,33,0.15,0,Ransomware,Germany,UK,0.838,1152,0
166.24.248.161,55.52.255.82,62275,2872,TCP,5862,894,1440,33866,39772,46,5,0.7,11,0.17,0,Ransomware,China,China,0.359,1153,0
103.171.146.39,3.208.169.92,9836,6468,TCP,1400,289,1401,16491,25279,9,18,0.68,30,0.49,0,Normal,USA,China,0.964,1154,0
182.162.201.204,39.8.231.91,36827,841,UDP,4916,313,176,23539,39527,43,18,0.81,14,0.91,0,Normal,USA,USA,0.761,1155,0
149.113.88.180,21.125.243.235,61197,6785,ICMP,8683,773,382,36968,45069,8,16,0.08,42,0.83,1,Botnet,Russia,India,0.746,1156,0
212.193.92.110,179.251.58.130,35270,104,ICMP,9251,287,244,32628,19498,14,18,0.73,9,0.31,0,Normal,China,Germany,0.118,1157,0
130.227.48.212,236.187.122.49,53253,2178,UDP,7444,540,891,18221,7993,40,16,0.51,10,0.9,1,Normal,USA,Russia,0.493,1158,0
42.111.181.184,73.113.3.193,36530,6128,ICMP,7921,691,328,12953,38288,2,22,0.13,9,0.25,0,Normal,China,Russia,0.919,1159,0
225.241.217.231,127.175.42.94,12494,7756,ICMP,4571,341,1408,14701,29311,43,3,0.77,49,0.3,0,Normal,Russia,Germany,0.256,1160,0
145.30.30.36,198.101.124.149,12771,1414,UDP,4108,276,652,40457,3485,31,13,0.53,12,0.52,1,Normal,UK,India,0.755,1161,0
129.50.63.19,88.251.232.253,19110,7418,TCP,5415,941,711,26541,1578,35,7,0.3,37,0.49,0,Normal,China,USA,0.939,1162,0
190.116.56.9,117.122.92.175,55441,5853,UDP,5769,272,871,33906,20841,29,23,0.2,36,0.48,0,Normal,Germany,UK,0.366,1163,0
105.200.73.181,76.13.140.23,1266,3799,UDP,6932,651,1215,11325,24335,19,8,0.62,36,0.05,0,Normal,Germany,Germany,0.643,1164,0
243.59.168.20,2.12.240.134,43955,3390,ICMP,5329,787,957,30784,48966,16,22,0.64,28,0.21,0,Normal,Germany,Germany,0.822,1165,0
72.220.145.192,226.37.170.18,28597,5650,UDP,5562,947,1221,32460,40399,5,1,0.23,34,0.76,0,Normal,USA,Russia,0.455,1166,0
255.64.34.165,186.37.105.112,16794,850,ICMP,7502,66,174,3097,22719,18,10,0.97,44,0.49,0,Normal,Russia,Germany,0.815,1167,0
91.39.243.175,209.186.39.63,48412,4173,ICMP,9300,904,385,4240,40514,20,29,0.36,14,0.77,0,Normal,UK,India,0.922,1168,0
197.51.116.208,10.90.230.185,8469,1990,ICMP,9629,378,529,45466,44180,40,6,0.11,36,0.75,0,DoS,Russia,India,0.344,1169,0
210.146.95.142,86.209.160.64,17239,5597,UDP,2885,629,1073,30601,13978,40,4,0.01,43,0.44,0,Normal,India,UK,0.226,1170,0
116.146.150.32,56.108.168.227,53819,2551,TCP,4547,264,283,2775,46012,42,20,0.86,40,0.04,1,DoS,UK,Russia,0.644,1171,0
187.248.31.85,38.93.158.209,64530,4717,TCP,908,713,1180,29325,15371,37,23,0.95,7,0.8,0,Normal,Germany,China,0.347,1172,0
99.65.50.23,153.170.189.235,17526,2428,UDP,9982,604,464,34676,23250,23,21,0.7,25,0.68,0,DoS,India,Russia,0.27,1173,0
234.81.95.19,224.126.107.173,12819,2098,TCP,4313,817,933,4595,37794,12,17,0.7,26,0.09,0,Normal,China,UK,0.44,1174,0
66.163.19.132,228.82.81.136,55047,4236,ICMP,6942,999,1039,36227,18571,19,3,0.61,15,0.63,0,Normal,Germany,USA,0.189,1175,0
219.125.210.233,60.198.195.170,38326,84,UDP,6147,845,959,7904,12712,1,17,0.05,41,0.05,0,Normal,Russia,Germany,0.754,1176,0
191.130.79.54,56.163.30.32,5067,2120,UDP,2162,91,918,26607,42317,2,18,0.79,28,0.22,0,Normal,India,UK,0.641,1177,0
152.12.122.33,97.46.47.116,46479,7958,TCP,3623,537,779,48841,241,5,20,0.56,3,0.38,0,DoS,Russia,India,0.764,1178,0
66.194.168.236,104.67.116.206,51313,7092,ICMP,9622,425,657,38159,9439,12,1,0.62,15,0.65,0,Normal,India,Germany,0.286,1179,0
255.78.70.251,127.11.93.134,18138,314,UDP,3125,238,484,22362,15607,35,23,0.14,27,0.05,0,Normal,UK,UK,0.836,1180,0
214.93.226.194,217.124.31.204,29003,1483,TCP,5250,758,1150,27655,20635,16,18,0.18,42,0.81,1,Normal,China,UK,0.96,1181,1
118.64.113.179,31.23.47.25,58358,6151,TCP,6659,604,1069,20842,32676,39,25,0.18,18,0.64,0,Normal,UK,Germany,0.237,1182,0
8.35.139.153,41.139.223.95,3156,7867,ICMP,9773,23,566,25020,6524,32,11,0.65,11,0.29,0,Normal,Germany,Germany,0.834,1183,0
144.247.179.185,226.205.61.230,2217,6310,TCP,4955,419,813,11306,47027,6,24,0.86,19,0.89,0,Normal,USA,China,0.749,1184,0
7.116.120.190,132.166.83.60,15436,378,TCP,6830,643,1351,43104,7884,19,23,0.37,18,0.94,1,Normal,UK,USA,0.275,1185,0
248.128.14.39,38.23.218.202,8705,5913,ICMP,2662,382,907,30292,24243,37,9,0.61,12,0.96,1,Normal,UK,Germany,0.85,1186,0
163.53.150.65,121.140.111.61,25178,3606,ICMP,1987,921,1467,26156,1647,6,27,0.41,4,0.14,1,Normal,India,Germany,0.731,1187,0
114.236.53.235,108.73.228.100,40073,2114,TCP,2984,913,1348,3123,25000,27,11,0.89,40,0.9,0,Normal,Russia,Russia,0.366,1188,0
134.19.32.103,120.208.116.211,8826,129,ICMP,9941,912,527,12870,41096,15,4,0.94,20,0.45,0,DoS,USA,Russia,0.111,1189,0
51.212.204.39,217.96.51.190,45813,7147,UDP,9942,287,491,47263,7972,45,14,0.32,17,0.46,1,Normal,Russia,Russia,0.679,1190,0
121.13.143.236,122.87.183.63,53713,272,UDP,6546,303,1074,31758,46526,36,26,0.89,22,0.39,0,Normal,Germany,Russia,0.425,1191,0
23.132.226.102,14.198.192.8,5243,6495,TCP,5517,432,805,22099,41957,24,6,0.93,31,0.63,1,SQL Injection,USA,India,0.977,1192,0
39.115.194.1,36.138.208.6,26724,7383,UDP,8813,699,269,12202,41545,37,6,0.12,45,0.16,1,Ransomware,Russia,Russia,0.483,1193,0
35.163.214.110,186.143.200.168,41714,4018,TCP,8330,76,68,33614,42295,22,23,0.13,38,0.29,0,Normal,Germany,China,0.452,1194,0
151.133.184.141,162.131.168.214,40235,2200,UDP,1431,492,473,26447,1442,46,9,0.37,24,0.6,0,Normal,China,USA,0.838,1195,0
206.73.181.180,248.38.26.201,19975,2157,TCP,7028,445,1010,22615,46442,11,25,0.45,37,0.2,0,DoS,India,Russia,0.289,1196,0
203.3.236.188,108.126.247.90,4708,4949,UDP,8025,574,339,32472,590,8,12,0.48,37,0.51,0,SQL Injection,India,China,0.534,1197,0
117.164.197.4,6.184.247.128,16864,2769,ICMP,5065,960,69,597,18289,17,1,0.48,22,0.33,1,DoS,USA,Germany,0.289,1198,0
45.164.52.129,84.177.145.3,36843,8005,UDP,2846,947,945,38941,11432,20,10,0.11,32,0.56,0,DDoS,UK,USA,0.989,1199,1
22.60.230.28,229.64.7.83,23298,3535,ICMP,8274,864,50,5167,21608,34,22,0.19,42,0.43,0,Normal,UK,USA,0.384,1200,0
214.36.112.241,159.201.142.173,34402,6962,ICMP,529,295,256,7497,16225,2,7,0.55,14,0.4,0,Normal,USA,USA,0.582,1201,0
61.238.85.251,39.247.154.99,48303,7791,TCP,3701,399,591,46672,38077,24,5,0.57,42,0.18,0,Normal,Germany,China,0.969,1202,0
133.242.92.180,189.253.127.238,29740,5977,UDP,7583,167,1296,11962,26527,28,4,0.16,48,0.92,0,Normal,Germany,Germany,0.422,1203,0
8.66.6.220,234.176.113.21,50500,7623,ICMP,267,517,1402,26866,17560,9,28,0.94,4,0.23,0,Normal,China,India,0.187,1204,0
40.135.162.183,165.49.100.193,62770,1379,ICMP,8255,759,705,48335,45113,14,2,0.61,44,0.12,0,Normal,Russia,UK,0.85,1205,0
250.23.236.147,157.121.183.122,6346,6420,TCP,2057,91,410,23301,48265,18,20,0.74,10,1,0,DoS,Germany,China,0.865,1206,0
29.12.222.64,190.154.118.183,11894,3489,ICMP,6879,943,857,22329,4568,42,6,0.32,23,0.17,0,Normal,India,Russia,0.214,1207,1
194.174.25.43,194.25.214.155,47107,4278,ICMP,1623,103,840,33393,2848,24,19,0.87,24,0.09,1,Normal,China,India,0.886,1208,0
73.234.10.41,175.75.216.86,13296,6569,ICMP,803,834,666,30865,1459,3,8,0.42,24,0.28,1,Normal,Germany,USA,0.14,1209,0
98.150.195.191,16.182.85.13,36965,193,UDP,1804,770,999,4442,38576,6,4,0.72,14,0.9,0,Normal,USA,USA,0.287,1210,0
11.52.221.18,161.82.167.187,33902,6533,ICMP,4055,449,1182,36144,10077,39,3,0.59,3,0.23,0,Normal,Russia,Russia,0.233,1211,0
88.202.211.189,109.45.21.248,51902,94,UDP,9659,624,1389,48510,22128,25,5,0.09,43,0.59,0,Normal,USA,UK,0.597,1212,0
214.176.75.8,229.69.127.226,51789,4973,ICMP,1019,777,313,42736,14068,22,2,0.91,14,0.31,0,Normal,India,China,0.582,1213,1
89.196.178.188,123.100.253.146,5260,2330,ICMP,3737,569,426,33676,9902,27,18,0.41,15,0.84,0,Normal,USA,China,0.688,1214,0
96.146.151.191,201.165.126.207,51540,3352,ICMP,1511,971,1463,30169,48412,1,10,0.2,28,0.27,1,Normal,USA,China,0.843,1215,0
58.51.25.171,137.238.93.190,14555,1747,TCP,1301,186,554,26158,38114,46,22,0.03,44,0.18,1,Normal,Germany,India,0.187,1216,0
48.198.106.107,213.218.133.101,23550,4678,TCP,3347,885,901,25516,40722,24,27,0.65,6,0,0,Normal,China,India,0.954,1217,0
213.1.42.227,125.56.22.41,62654,50,TCP,2189,997,1287,17792,49981,10,15,0.05,44,0.7,0,Normal,India,India,0.493,1218,0
60.21.211.87,93.208.138.250,43588,7827,TCP,8995,358,990,1969,13472,26,25,0.28,31,0.69,0,Normal,China,Germany,0.682,1219,0
153.51.228.118,227.208.196.28,2650,3512,TCP,5874,78,497,18732,26121,32,26,0.82,22,0.78,0,Normal,India,Russia,0.545,1220,0
230.15.193.126,87.112.245.185,1916,986,UDP,145,884,736,13296,43322,43,9,0.79,12,0.46,0,Botnet,USA,UK,0.339,1221,0
17.111.54.251,254.117.6.150,6076,492,ICMP,4016,201,1425,39509,23128,49,29,0.59,4,0.11,0,Normal,Russia,China,0.673,1222,0
38.14.246.180,55.240.187.43,63985,1921,TCP,1465,237,993,21359,3388,39,14,0.7,4,0.69,0,Normal,UK,UK,0.563,1223,0
91.188.125.134,119.32.88.82,13846,5742,ICMP,7977,130,77,10754,18424,40,1,0.29,20,0.22,0,DDoS,Russia,USA,0.254,1224,0
119.110.215.196,85.158.255.239,28743,7397,ICMP,8734,586,1300,17032,26429,23,19,0.45,9,0.74,1,Normal,India,UK,0.737,1225,0
138.77.61.185,138.224.123.194,53057,5090,TCP,4416,851,1238,3293,10176,14,29,0.23,32,0.36,0,Normal,India,UK,0.29,1226,1
249.8.254.101,146.183.244.229,32380,4947,ICMP,5294,421,1130,27066,37644,43,1,0.1,1,0.97,0,Normal,Germany,Russia,0.183,1227,0
46.15.1.242,188.152.251.255,27576,211,UDP,4056,391,1365,38716,16357,36,10,0.83,43,0.64,0,Normal,Germany,Russia,0.377,1228,0
16.183.146.113,164.127.245.19,57910,4460,ICMP,5574,629,1119,39821,42649,25,13,0.03,29,0.5,1,Botnet,Germany,USA,0.213,1229,0
174.188.22.93,101.94.207.130,25121,88,ICMP,5433,769,173,38942,35846,41,26,0.33,8,0.87,0,Botnet,India,UK,0.466,1230,0
97.68.163.3,217.41.184.27,26782,6092,UDP,4029,324,1254,360,36330,19,11,0.55,4,0.92,0,Normal,Germany,India,0.119,1231,0
95.21.154.224,73.45.27.46,51917,4076,TCP,3636,388,578,10406,17030,9,24,0.19,42,0.96,0,SQL Injection,UK,Russia,0.834,1232,0
157.219.216.51,254.122.28.49,26153,7167,ICMP,4550,415,1189,13693,19543,19,23,0.03,14,0.97,0,Normal,UK,USA,0.452,1233,0
146.92.238.232,177.47.78.96,45876,1899,UDP,8899,25,287,35029,49978,14,12,0.31,16,0.1,0,Normal,India,USA,0.281,1234,0
140.210.95.155,150.253.205.179,24258,7683,TCP,9782,48,1054,37474,13809,27,24,0.85,12,0.78,0,SQL Injection,USA,Russia,0.274,1235,0
30.182.95.134,193.102.121.182,46176,3923,UDP,5067,775,181,433,6081,10,9,0.47,40,0.51,0,Normal,USA,Germany,0.953,1236,0
76.120.233.15,160.78.67.63,13515,1911,UDP,7013,64,102,24716,42457,44,7,0.14,43,0.91,0,Normal,Germany,India,0.157,1237,0
194.102.233.83,87.55.103.41,17599,1709,ICMP,3987,585,486,32833,33556,17,26,0.64,37,0.38,0,Normal,UK,UK,0.102,1238,0
33.81.6.24,116.71.38.205,22587,2214,TCP,4571,951,1417,5759,17068,47,3,0.15,5,0.35,0,Normal,USA,China,0.901,1239,0
40.187.223.43,88.211.175.36,62675,3312,UDP,7198,596,58,42251,30883,8,15,0.97,28,0.53,1,Normal,Russia,China,0.876,1240,0
244.117.236.1,66.233.176.125,48487,2444,TCP,7719,663,67,21605,29696,8,25,0.69,48,0.1,1,SQL Injection,USA,Russia,0.13,1241,0
126.5.102.101,246.35.233.22,25478,834,TCP,9722,313,901,26415,8550,44,21,0.6,7,0.36,0,DoS,Germany,USA,0.824,1242,0
227.231.13.255,123.30.176.167,26948,290,TCP,6066,733,851,12781,28253,43,8,0.89,26,0.15,1,Normal,Germany,China,0.364,1243,0
215.164.232.133,206.78.216.211,32347,4006,ICMP,2931,868,1091,42008,40380,19,16,0.39,44,0.4,1,DoS,Germany,Russia,0.718,1244,0
57.208.38.74,234.185.17.10,50392,7001,UDP,9022,299,1425,48701,31168,31,15,0.57,3,0.23,0,Normal,Germany,UK,0.837,1245,0
210.88.139.79,151.83.93.207,37640,547,UDP,5439,159,797,14879,34321,47,11,0.86,20,0.12,0,Normal,USA,USA,0.935,1246,0
150.227.67.101,56.16.135.113,25907,1310,ICMP,5169,511,1302,40306,18930,19,15,0.23,44,0.98,1,Normal,Russia,USA,0.698,1247,0
59.62.150.187,87.158.172.56,33680,4813,TCP,4130,397,408,278,40689,45,5,0.41,10,0.58,1,Normal,USA,USA,0.367,1248,0
95.158.169.7,136.37.184.103,52974,5278,ICMP,8867,684,1309,4425,47315,9,26,0.97,26,0.25,0,Normal,USA,India,0.118,1249,0
202.98.144.228,214.85.84.81,13158,4577,TCP,7668,890,582,44996,39532,19,23,0.99,35,0.74,0,Normal,USA,India,0.889,1250,0
141.129.2.5,16.180.117.172,47369,5036,ICMP,8806,877,822,11199,40781,21,4,0.23,45,0.03,0,SQL Injection,Russia,Russia,0.111,1251,0
126.120.81.27,5.166.79.238,3091,3723,TCP,9976,843,402,35082,38896,16,18,0.74,17,0.79,0,Normal,Germany,USA,0.712,1252,0
115.123.142.13,188.62.36.11,60201,7936,TCP,6588,512,281,7687,27159,6,19,0.13,29,0.5,1,Normal,UK,China,0.337,1253,0
37.234.188.186,114.72.88.251,39084,7314,TCP,5491,138,282,40842,33463,48,8,0.54,31,0.21,1,Normal,China,Germany,0.204,1254,0
246.86.209.74,14.81.36.117,64272,1207,UDP,8772,415,1493,9777,7231,18,21,0.9,12,0.54,1,Normal,Russia,Germany,0.364,1255,0
64.60.206.128,191.86.235.68,9050,5127,UDP,9485,681,1290,22218,35777,29,18,0.39,34,0.52,0,Normal,USA,USA,0.516,1256,0
127.87.145.232,133.21.54.27,57663,3830,TCP,7576,41,1077,2737,36336,24,9,0.78,37,0.28,0,Normal,Germany,USA,0.964,1257,0
150.112.87.19,182.84.178.114,61053,7848,TCP,8610,11,671,7687,10019,7,14,0.47,38,0.66,0,Normal,Russia,Russia,0.42,1258,0
214.226.176.117,45.188.179.85,44093,5777,ICMP,1251,523,836,15889,11159,7,15,0.8,40,0.86,0,Ransomware,UK,China,0.523,1259,0
207.77.119.52,119.197.251.4,3471,4639,TCP,7472,786,490,5018,49774,27,3,0.52,4,0.67,0,Normal,China,India,0.968,1260,0
17.96.175.100,173.235.91.169,44795,4684,ICMP,4764,446,374,37806,47265,21,28,0.27,41,0.88,0,Normal,UK,China,0.121,1261,0
84.156.108.198,24.87.253.228,16183,3580,TCP,2637,109,961,25185,10904,34,21,0.35,31,0.76,0,DDoS,USA,USA,0.863,1262,1
226.75.71.5,95.93.221.124,21091,4849,TCP,8316,558,228,22309,30228,29,19,0.04,7,0.75,1,Normal,USA,India,0.541,1263,0
77.232.141.69,227.217.251.196,33322,795,ICMP,2416,480,393,6658,38833,29,28,0.8,5,0.47,0,Normal,USA,Russia,0.314,1264,0
79.32.83.48,224.36.246.172,59628,3760,TCP,642,637,890,47816,16897,27,2,0.22,2,0.8,0,Normal,Russia,UK,0.103,1265,0
183.212.14.211,166.7.252.200,19102,7879,UDP,8247,149,328,47672,37758,20,17,0.04,12,0.39,1,Normal,UK,Russia,0.61,1266,0
192.135.118.241,57.27.20.4,5158,7687,TCP,4094,599,341,8886,47712,16,14,0.67,42,0.27,1,Normal,India,India,0.787,1267,0
155.79.23.107,139.165.61.112,43060,2676,TCP,9978,292,1161,40927,13562,13,11,0.1,11,0.25,0,Normal,India,India,0.593,1268,0
136.45.254.234,81.188.201.217,18580,5919,ICMP,430,238,752,19423,13504,26,2,0.38,46,0.13,0,Normal,China,China,0.348,1269,0
136.32.248.46,235.82.251.155,2963,5965,UDP,1128,982,670,465,49856,36,19,0.38,22,0.77,0,Normal,India,Russia,0.594,1270,0
178.63.94.151,252.94.131.220,57630,7930,TCP,1956,76,1395,47538,28397,27,20,0.85,10,0.36,0,SQL Injection,China,Russia,0.65,1271,0
189.173.186.16,216.71.73.239,1318,2392,ICMP,5180,658,754,39670,41502,47,8,0.02,8,0.38,0,Normal,Russia,China,0.801,1272,0
212.117.106.106,166.10.158.44,38002,3574,UDP,485,197,584,3015,23673,32,26,0.94,25,0.97,0,Normal,India,China,0.214,1273,0
98.136.157.74,232.52.60.161,46043,8042,UDP,7278,263,1193,14741,48694,48,11,0.25,22,0.93,0,DDoS,Russia,Germany,0.384,1274,0
84.192.2.159,197.75.154.67,5138,7363,TCP,3025,129,1324,43431,46747,37,13,0.09,28,0.45,1,Botnet,Russia,Russia,0.201,1275,0
82.226.125.47,152.115.194.66,62054,3273,ICMP,2418,974,1221,2035,9880,27,14,0.35,31,0.01,1,Normal,China,Germany,0.861,1276,0
238.210.19.132,169.227.25.17,5321,852,UDP,1335,184,1267,6413,7002,6,6,0.4,7,0.16,0,Normal,UK,China,0.911,1277,0
254.76.230.96,24.201.168.149,18999,3249,UDP,2855,979,1374,3645,39848,49,1,0.86,40,0.93,0,Normal,Germany,USA,0.754,1278,0
50.188.216.7,199.243.2.236,1768,5948,UDP,9558,998,598,27432,44406,49,13,0.84,48,0.89,0,Normal,USA,USA,0.934,1279,1
139.46.118.47,156.100.43.235,57783,1996,UDP,9601,951,564,31376,9550,5,28,0.31,40,0.83,0,Normal,India,UK,0.692,1280,0
14.98.141.221,62.156.102.89,35655,5179,UDP,4673,346,541,5133,17517,18,23,0.81,41,0.37,0,Normal,UK,Russia,0.351,1281,0
121.97.216.216,43.234.184.50,38534,7733,UDP,2743,972,432,23421,49673,6,24,0.13,9,0.57,0,Normal,UK,USA,0.88,1282,0
162.238.37.238,181.119.154.114,25966,4482,TCP,3811,755,1424,34274,8992,25,12,0.22,35,0.77,0,Normal,India,India,0.697,1283,0
30.95.244.19,64.85.177.116,53312,2059,TCP,3808,573,1056,14719,41176,1,26,0.99,43,0.12,0,Normal,China,China,0.102,1284,1
179.189.210.196,21.65.174.48,18409,5831,TCP,3169,37,1269,14052,22243,11,17,0.21,9,0.15,0,Normal,China,UK,0.858,1285,0
127.223.117.159,168.36.37.20,10824,4715,UDP,240,946,1421,40529,15347,17,16,0.36,7,0.03,0,Normal,Russia,Germany,0.198,1286,0
174.166.121.10,116.251.254.34,10091,2542,TCP,5612,71,98,9174,49180,37,21,0.97,12,0,0,DDoS,Germany,India,0.909,1287,0
132.49.72.95,212.89.189.119,10324,6195,ICMP,2349,498,1476,16665,42591,42,15,0.3,5,0.88,1,Normal,India,India,0.575,1288,0
200.30.169.57,5.224.213.154,30501,7498,UDP,1737,562,298,38682,49901,13,28,0.68,11,0.5,0,Normal,Germany,Germany,0.692,1289,0
20.54.214.17,138.119.63.3,63640,4503,ICMP,6646,687,100,45575,14519,15,6,0.68,22,0.74,0,Normal,China,Germany,0.933,1290,0
21.65.30.109,156.203.134.168,40632,5628,UDP,8938,306,110,33588,47020,21,18,0.09,46,0.17,0,Normal,UK,Germany,0.66,1291,0
41.78.207.88,75.242.147.64,14785,1721,TCP,7346,15,1045,4696,36034,39,26,0.56,45,0.53,1,Normal,UK,Germany,0.273,1292,0
183.192.16.120,117.77.150.18,45741,2176,ICMP,6426,865,1431,5009,18260,41,11,0.53,1,0.68,0,Normal,Russia,UK,0.223,1293,0
11.77.211.46,22.230.47.184,21769,2043,TCP,4585,94,1275,48005,11486,16,10,0.23,11,0.46,0,Normal,China,India,0.941,1294,0
133.5.108.55,81.125.188.174,58026,1104,ICMP,245,600,1112,44254,22646,17,14,0.44,40,0.73,0,Normal,China,China,0.114,1295,0
164.227.83.131,222.2.25.5,44717,1403,ICMP,6185,230,783,48893,26400,43,19,0.81,12,0.94,0,Normal,China,Russia,0.754,1296,0
40.192.202.97,144.133.223.166,65490,4687,UDP,496,735,1048,41249,15704,22,17,0.15,18,0.1,0,Normal,UK,UK,0.814,1297,0
252.113.218.231,94.60.214.152,37465,7943,ICMP,9250,322,427,13295,19977,12,26,0.95,17,0.82,0,Normal,UK,Russia,0.269,1298,0
190.241.55.111,147.212.13.254,47814,8056,UDP,1153,752,254,20262,48069,16,20,0.93,23,0.3,0,Normal,USA,Russia,0.561,1299,0
219.152.190.65,226.247.210.216,56424,7222,TCP,2744,943,658,48913,33306,34,28,0.54,24,0.14,0,Normal,Russia,UK,0.651,1300,0
68.151.211.99,43.17.129.45,29797,5655,UDP,9502,424,591,13000,49804,10,23,0.59,42,0.65,1,Normal,UK,Russia,0.612,1301,0
185.74.149.45,163.237.88.233,30598,528,ICMP,3475,883,579,7486,30001,12,4,0.79,43,0.49,0,Normal,Russia,Russia,0.6,1302,0
153.113.218.120,35.185.193.26,51957,2864,ICMP,7663,103,978,34654,46989,8,24,0.08,30,0.2,0,Normal,India,India,0.784,1303,0
118.117.41.150,63.151.67.59,27096,4770,UDP,879,591,129,16170,11264,7,14,0.12,27,0.96,0,Normal,Russia,Russia,0.187,1304,0
37.107.142.197,36.14.236.183,41525,548,UDP,5503,960,476,14654,27477,17,5,0.51,20,0.09,0,Normal,Russia,Russia,0.225,1305,0
37.129.154.254,50.132.43.35,9644,4526,ICMP,2989,266,521,16156,8044,32,8,0.37,19,0.35,0,Normal,UK,Russia,0.289,1306,0
19.190.154.239,138.106.16.51,64648,3481,ICMP,7961,574,475,24336,38709,9,18,0.59,23,0.89,0,Normal,India,China,0.636,1307,0
193.54.180.182,174.215.26.177,52555,2291,UDP,4203,891,866,2193,25320,3,22,0.11,20,0.13,0,Normal,Russia,India,0.825,1308,0
40.178.168.39,170.188.233.95,42662,7334,ICMP,6321,540,899,32093,44325,47,21,0.83,20,0.18,1,Normal,India,USA,0.769,1309,0
145.181.152.255,77.191.80.195,24810,3104,UDP,1941,54,78,9596,48326,16,5,0.89,22,0.1,0,DoS,UK,India,0.749,1310,0
45.131.229.69,29.156.20.193,46511,504,TCP,1769,17,1169,2240,17636,17,5,0.77,7,0.94,0,Ransomware,Germany,China,0.537,1311,0
142.69.247.248,181.42.44.140,24074,1458,TCP,5413,92,149,2432,12229,22,28,0.33,11,0.49,0,Normal,Russia,China,0.529,1312,0
